Kit ID,Borough,Borough_broad,Zipcode,UHF_code,Neighborhood Name,Date Collected,Year Collected,Date Received,Lead First_Draw (mg/L),Lead 1-2 Minute Flush (mg/L),Lead 5 Minute Flush (mg/L),Copper First Draw (mg/L),Copper 1-2 Minute Flush (mg/L),Copper 5 minute Flush (mg/L)
19258590,BRONX,Bronx,10461,104,Pelham - Throgs Neck,03/22/2019,2019,03/25/2019,0.008,0.000,,0.012,0.012,
19258369,BRONX,Bronx,10461,104,Pelham - Throgs Neck,03/08/2019,2019,03/14/2019,0.008,0.000,,0.205,0.040,
18252563,BRONX,Bronx,10461,104,Pelham - Throgs Neck,02/08/2019,2019,02/14/2019,0.008,0.000,,0.143,0.053,
18253473,BRONX,Bronx,10461,104,Pelham - Throgs Neck,02/12/2019,2019,02/14/2019,0.008,0.000,,0.086,0.032,
18356351,BRONX,Bronx,10461,104,Pelham - Throgs Neck,01/03/2019,2019,01/07/2019,0.008,0.000,0.000,0.250,0.265,0.045
19262854,Bronx,Bronx,10461,104,Pelham - Throgs Neck,05/06/2020,2020,05/22/2020,0.008,0.000,,0.193,0.036,
20267573,Bronx,Bronx,10461,104,Pelham - Throgs Neck,01/18/2020,2020,01/23/2020,0.008,0.000,,0.142,0.093,
20268139,Bronx,Bronx,10461,104,Pelham - Throgs Neck,02/27/2020,2020,02/28/2020,0.007,0.000,,0.140,0.026,
20270324,Bronx,Bronx,10461,104,Pelham - Throgs Neck,06/16/2020,2020,06/22/2020,0.007,0.000,,0.147,0.137,
20270743,Bronx,Bronx,10461,104,Pelham - Throgs Neck,07/08/2020,2020,07/13/2020,0.007,0.000,,0.031,0.064,
20272124,Bronx,Bronx,10461,104,Pelham - Throgs Neck,09/04/2020,2020,09/11/2020,0.007,0.000,,0.053,0.023,
20272275,Bronx,Bronx,10461,104,Pelham - Throgs Neck,09/11/2020,2020,09/18/2020,0.007,0.000,,0.076,0.050,
20272286,Bronx,Bronx,10461,104,Pelham - Throgs Neck,09/07/2020,2020,09/14/2020,0.007,0.000,,0.154,0.131,
20275798,Bronx,Bronx,10461,104,Pelham - Throgs Neck,12/08/2020,2020,12/21/2020,0.007,0.000,,0.118,0.071,
20276285,Bronx,Bronx,10461,104,Pelham - Throgs Neck,12/12/2020,2020,12/28/2020,0.007,0.000,,0.102,0.057,
14220937,BRONX,Bronx,10460,105,Crotona - Tremont,03/31/2014,2014,04/04/2014,0.151,0.004,,0.295,0.124,
16235753,BRONX,Bronx,10460,105,Crotona - Tremont,11/03/2016,2016,11/09/2016,0.088,0.002,,0.011,0.030,
18248555,BRONX,Bronx,10460,105,Crotona - Tremont,04/24/2018,2018,05/04/2018,0.063,0.001,,0.119,0.042,
19260494,Bronx,Bronx,10460,105,Crotona - Tremont,05/17/2019,2019,05/20/2019,0.059,0.001,,0.065,0.010,
19263208,Bronx,Bronx,10460,105,Crotona - Tremont,01/01/2020,2020,01/03/2020,0.058,0.001,,0.139,0.025,
14221376,BRONX,Bronx,10460,105,Crotona - Tremont,06/11/2014,2014,06/16/2014,0.051,0.000,,0.190,0.038,
15222492,BRONX,Bronx,10460,105,Crotona - Tremont,01/22/2015,2015,01/29/2015,0.047,0.000,,0.212,0.111,
15223956,BRONX,Bronx,10460,105,Crotona - Tremont,09/17/2015,2015,09/24/2015,0.041,0.000,,0.044,0.039,
16227546,BRONX,Bronx,10460,105,Crotona - Tremont,03/18/2016,2016,03/19/2016,0.035,0.000,,0.158,0.064,
16228404,BRONX,Bronx,10460,105,Crotona - Tremont,03/30/2016,2016,04/07/2016,0.031,0.000,,0.038,0.011,
16226950,BRONX,Bronx,10460,105,Crotona - Tremont,06/22/2016,2016,06/30/2016,0.023,0.000,,0.088,0.010,
16234239,BRONX,Bronx,10460,105,Crotona - Tremont,08/15/2016,2016,08/22/2016,0.021,0.000,,0.059,0.010,
16227796,BRONX,Bronx,10460,105,Crotona - Tremont,08/31/2016,2016,09/06/2016,0.020,0.000,,0.183,0.019,
17237444,BRONX,Bronx,10460,105,Crotona - Tremont,01/31/2017,2017,02/06/2017,0.018,0.000,,0.137,0.033,
17239097,BRONX,Bronx,10460,105,Crotona - Tremont,02/26/2017,2017,03/01/2017,0.017,0.000,,0.060,0.016,
17240621,BRONX,Bronx,10460,105,Crotona - Tremont,04/15/2017,2017,04/20/2017,0.016,0.000,,0.083,0.013,
17241201,BRONX,Bronx,10460,105,Crotona - Tremont,07/20/2017,2017,07/25/2017,0.014,0.000,,0.151,0.024,
17244512,BRONX,Bronx,10460,105,Crotona - Tremont,09/27/2017,2017,09/29/2017,0.013,0.000,,0.054,0.012,
18251151,BRONX,Bronx,10460,105,Crotona - Tremont,08/12/2018,2018,08/20/2018,0.013,0.000,,0.013,0.011,
18254824,BRONX,Bronx,10460,105,Crotona - Tremont,12/30/2018,2018,01/07/2019,0.013,0.000,,0.017,0.015,
18246521,BRONX,Bronx,10460,105,Crotona - Tremont,01/30/2018,2018,01/31/2018,0.011,0.000,,0.036,0.050,
18254384,BRONX,Bronx,10460,105,Crotona - Tremont,10/23/2018,2018,10/24/2018,0.010,0.000,,0.012,0.010,
19263502,BRONX,Bronx,10460,105,Crotona - Tremont,10/02/2019,2019,10/08/2019,0.009,0.000,,0.090,0.024,
19262428,BRONX,Bronx,10460,105,Crotona - Tremont,08/24/2019,2019,08/27/2019,0.009,0.000,,0.030,0.028,
19260651,BRONX,Bronx,10460,105,Crotona - Tremont,05/28/2019,2019,05/30/2019,0.008,0.000,,0.185,0.081,
19260343,BRONX,Bronx,10460,105,Crotona - Tremont,05/15/2019,2019,05/16/2019,0.008,0.000,,0.111,0.037,
19258773,BRONX,Bronx,10460,105,Crotona - Tremont,03/22/2019,2019,03/27/2019,0.008,0.000,,0.190,0.012,
19258033,BRONX,Bronx,10460,105,Crotona - Tremont,02/27/2019,2019,03/01/2019,0.008,0.000,,0.203,0.172,
19257654,BRONX,Bronx,10460,105,Crotona - Tremont,02/25/2019,2019,02/27/2019,0.008,0.000,,0.084,0.132,
19257700,BRONX,Bronx,10460,105,Crotona - Tremont,02/21/2019,2019,02/25/2019,0.008,0.000,,0.023,0.006,
20268046,Bronx,Bronx,10460,105,Crotona - Tremont,02/23/2020,2020,02/25/2020,0.007,0.000,,0.189,0.018,
20268117,Bronx,Bronx,10460,105,Crotona - Tremont,06/04/2020,2020,06/15/2020,0.007,0.000,,0.020,0.010,
20268577,Bronx,Bronx,10460,105,Crotona - Tremont,02/17/2020,2020,02/19/2020,0.007,0.000,,0.032,0.017,
20271066,Bronx,Bronx,10460,105,Crotona - Tremont,07/20/2020,2020,07/24/2020,0.007,0.000,,0.069,0.010,
16225861,BRONX,Bronx,10459,107,Hunts Point - Mott Haven,03/14/2016,2016,03/15/2016,0.069,0.001,,0.081,0.124,
16234722,BRONX,Bronx,10459,107,Hunts Point - Mott Haven,09/13/2016,2016,09/15/2016,0.020,0.000,,0.274,0.012,
17236880,BRONX,Bronx,10459,107,Hunts Point - Mott Haven,01/10/2017,2017,01/19/2017,0.018,0.000,,0.070,0.013,
17239717,BRONX,Bronx,10459,107,Hunts Point - Mott Haven,04/07/2017,2017,04/11/2017,0.016,0.000,,0.020,0.014,
17240847,BRONX,Bronx,10459,107,Hunts Point - Mott Haven,04/25/2017,2017,05/01/2017,0.015,0.000,,0.135,0.010,
17241598,BRONX,Bronx,10459,107,Hunts Point - Mott Haven,05/24/2017,2017,05/30/2017,0.015,0.000,,0.078,0.014,
17243488,BRONX,Bronx,10459,107,Hunts Point - Mott Haven,07/31/2017,2017,08/08/2017,0.014,0.000,,0.128,0.114,
17245078,BRONX,Bronx,10459,107,Hunts Point - Mott Haven,12/01/2017,2017,12/11/2017,0.013,0.000,,0.228,0.056,
18246693,BRONX,Bronx,10459,107,Hunts Point - Mott Haven,01/27/2018,2018,02/07/2018,0.011,0.000,,0.063,0.037,
18252921,BRONX,Bronx,10459,107,Hunts Point - Mott Haven,09/30/2018,2018,10/02/2018,0.011,0.000,,0.063,0.018,
18248424,BRONX,Bronx,10459,107,Hunts Point - Mott Haven,07/10/2018,2018,07/11/2018,0.010,0.000,,0.086,0.049,
18246678,BRONX,Bronx,10459,107,Hunts Point - Mott Haven,02/07/2018,2018,02/14/2018,0.010,0.000,,0.109,0.013,
18253261,BRONX,Bronx,10459,107,Hunts Point - Mott Haven,11/13/2018,2018,11/19/2018,0.010,0.000,,0.225,0.010,
19265335,BRONX,Bronx,10459,107,Hunts Point - Mott Haven,12/15/2019,2019,12/18/2019,0.010,0.000,,0.318,0.071,
19264378,BRONX,Bronx,10459,107,Hunts Point - Mott Haven,10/19/2019,2019,10/23/2019,0.009,0.000,,0.102,0.017,
19262382,BRONX,Bronx,10459,107,Hunts Point - Mott Haven,08/07/2019,2019,08/08/2019,0.009,0.000,,0.067,0.013,
19260170,BRONX,Bronx,10459,107,Hunts Point - Mott Haven,05/06/2019,2019,05/08/2019,0.008,0.000,,0.099,0.042,
19259197,BRONX,Bronx,10459,107,Hunts Point - Mott Haven,04/13/2019,2019,04/17/2019,0.008,0.000,,0.037,0.023,
19259241,BRONX,Bronx,10459,107,Hunts Point - Mott Haven,03/31/2019,2019,04/02/2019,0.008,0.000,,0.030,0.028,
19258763,BRONX,Bronx,10459,107,Hunts Point - Mott Haven,03/20/2019,2019,03/21/2019,0.008,0.000,,0.127,0.090,
19258761,BRONX,Bronx,10459,107,Hunts Point - Mott Haven,03/16/2019,2019,03/19/2019,0.008,0.000,,0.032,0.014,
19266723,Bronx,Bronx,10459,107,Hunts Point - Mott Haven,02/08/2020,2020,02/10/2020,0.008,0.000,,0.023,0.010,
20272714,Bronx,Bronx,10459,107,Hunts Point - Mott Haven,09/29/2020,2020,10/13/2020,0.007,0.000,,0.060,0.019,
20272838,Bronx,Bronx,10459,107,Hunts Point - Mott Haven,10/06/2020,2020,10/13/2020,0.007,0.000,,0.176,0.100,
20275234,Bronx,Bronx,10459,107,Hunts Point - Mott Haven,10/28/2020,2020,11/06/2020,0.007,0.000,,0.227,0.044,
20275256,Bronx,Bronx,10459,107,Hunts Point - Mott Haven,10/26/2020,2020,11/02/2020,0.007,0.000,,0.058,0.030,
18256288,BRONX,Bronx,10458,103,Fordham - Bronx Park,01/04/2019,2019,01/09/2019,15.483,0.463,,0.183,0.092,
19357090,BRONX,Bronx,10458,103,Fordham - Bronx Park,03/08/2019,2019,03/14/2019,0.126,0.004,0.000,0.223,0.238,0.066
14220890,BRONX,Bronx,10458,103,Fordham - Bronx Park,04/04/2014,2014,04/09/2014,0.073,0.001,,0.166,0.233,
16230106,BRONX,Bronx,10458,103,Fordham - Bronx Park,04/15/2016,2016,04/21/2016,0.069,0.001,,0.052,0.142,
15222683,BRONX,Bronx,10458,103,Fordham - Bronx Park,02/23/2015,2015,02/26/2015,0.045,0.000,,0.043,0.018,
15223003,BRONX,Bronx,10458,103,Fordham - Bronx Park,06/01/2015,2015,06/03/2015,0.044,0.000,,0.080,0.013,
16226033,BRONX,Bronx,10458,103,Fordham - Bronx Park,03/02/2016,2016,03/08/2016,0.036,0.000,,0.330,0.029,
16225814,BRONX,Bronx,10458,103,Fordham - Bronx Park,03/07/2016,2016,03/17/2016,0.036,0.000,,0.039,0.035,
16227562,Bronx,Bronx,10458,103,Fordham - Bronx Park,03/18/2016,2016,03/19/2016,0.035,0.000,,0.047,0.005,
16228761,BRONX,Bronx,10458,103,Fordham - Bronx Park,04/04/2016,2016,04/11/2016,0.030,0.000,,0.021,0.013,
16228762,BRONX,Bronx,10458,103,Fordham - Bronx Park,04/04/2016,2016,04/11/2016,0.030,0.000,,0.049,0.030,
16230452,BRONX,Bronx,10458,103,Fordham - Bronx Park,04/17/2016,2016,04/26/2016,0.028,0.000,,0.090,0.009,
16226009,BRONX,Bronx,10458,103,Fordham - Bronx Park,05/12/2016,2016,05/17/2016,0.025,0.000,,0.014,0.007,
16228370,BRONX,Bronx,10458,103,Fordham - Bronx Park,05/13/2016,2016,05/17/2016,0.025,0.000,,0.049,0.007,
16232198,BRONX,Bronx,10458,103,Fordham - Bronx Park,06/27/2016,2016,07/06/2016,0.023,0.000,,0.010,0.020,
16232606,BRONX,Bronx,10458,103,Fordham - Bronx Park,07/01/2016,2016,07/06/2016,0.023,0.000,,0.053,0.009,
16232926,BRONX,Bronx,10458,103,Fordham - Bronx Park,07/28/2016,2016,08/01/2016,0.021,0.000,,0.132,0.033,
16234413,BRONX,Bronx,10458,103,Fordham - Bronx Park,08/22/2016,2016,08/26/2016,0.021,0.000,,0.044,0.078,
16234661,BRONX,Bronx,10458,103,Fordham - Bronx Park,09/07/2016,2016,09/12/2016,0.020,0.000,,0.140,0.029,
16233704,BRONX,Bronx,10458,103,Fordham - Bronx Park,09/14/2016,2016,09/19/2016,0.020,0.000,,0.226,0.059,
16236023,BRONX,Bronx,10458,103,Fordham - Bronx Park,11/25/2016,2016,12/01/2016,0.019,0.000,,0.218,0.021,
17236933,BRONX,Bronx,10458,103,Fordham - Bronx Park,01/21/2017,2017,01/27/2017,0.018,0.000,,0.091,0.019,
17237311,BRONX,Bronx,10458,103,Fordham - Bronx Park,01/31/2017,2017,02/06/2017,0.018,0.000,,0.175,0.109,
17239070,BRONX,Bronx,10458,103,Fordham - Bronx Park,02/24/2017,2017,02/27/2017,0.017,0.000,,0.051,0.021,
17239909,BRONX,Bronx,10458,103,Fordham - Bronx Park,03/23/2017,2017,03/29/2017,0.016,0.000,,0.071,0.010,
17242610,BRONX,Bronx,10458,103,Fordham - Bronx Park,06/30/2017,2017,07/05/2017,0.014,0.000,,0.071,0.011,
17243289,BRONX,Bronx,10458,103,Fordham - Bronx Park,07/17/2017,2017,07/25/2017,0.014,0.000,,0.004,0.003,
17243001,BRONX,Bronx,10458,103,Fordham - Bronx Park,08/01/2017,2017,08/09/2017,0.014,0.000,,0.034,0.032,
15222665,BRONX,Bronx,10458,103,Fordham - Bronx Park,09/09/2017,2017,09/12/2017,0.014,0.000,,0.034,0.043,
17244371,BRONX,Bronx,10458,103,Fordham - Bronx Park,09/27/2017,2017,10/03/2017,0.013,0.000,,0.128,0.041,
17244337,BRONX,Bronx,10458,103,Fordham - Bronx Park,09/29/2017,2017,10/06/2017,0.013,0.000,,0.079,0.011,
17244651,BRONX,Bronx,10458,103,Fordham - Bronx Park,10/13/2017,2017,10/17/2017,0.013,0.000,,0.044,0.015,
17245081,BRONX,Bronx,10458,103,Fordham - Bronx Park,10/24/2017,2017,10/25/2017,0.013,0.000,,0.022,0.012,
17245005,Bronx,Bronx,10458,103,Fordham - Bronx Park,10/26/2017,2017,10/27/2017,0.013,0.000,,0.120,0.023,
17245924,BRONX,Bronx,10458,103,Fordham - Bronx Park,12/05/2017,2017,12/07/2017,0.013,0.000,,0.091,0.074,
17245750,BRONX,Bronx,10458,103,Fordham - Bronx Park,01/20/2018,2018,01/23/2018,0.013,0.000,,0.255,0.014,
18247332,BRONX,Bronx,10458,103,Fordham - Bronx Park,02/26/2018,2018,02/28/2018,0.012,0.000,,0.017,0.008,
18255589,BRONX,Bronx,10458,103,Fordham - Bronx Park,12/08/2018,2018,12/13/2018,0.012,0.000,,0.088,0.018,
18250073,BRONX,Bronx,10458,103,Fordham - Bronx Park,06/21/2018,2018,06/26/2018,0.011,0.000,,0.092,0.016,
18250963,BRONX,Bronx,10458,103,Fordham - Bronx Park,07/25/2018,2018,07/27/2018,0.011,0.000,,0.023,0.022,
18247330,BRONX,Bronx,10458,103,Fordham - Bronx Park,02/26/2018,2018,03/01/2018,0.011,0.000,,0.181,0.192,
18253740,BRONX,Bronx,10458,103,Fordham - Bronx Park,10/14/2018,2018,10/16/2018,0.010,0.000,,0.066,0.020,
18252690,BRONX,Bronx,10458,103,Fordham - Bronx Park,09/29/2018,2018,10/02/2018,0.010,0.000,,0.124,0.012,
19266040,BRONX,Bronx,10458,103,Fordham - Bronx Park,12/02/2019,2019,12/04/2019,0.009,0.000,,0.059,0.031,
19263133,BRONX,Bronx,10458,103,Fordham - Bronx Park,10/31/2019,2019,11/04/2019,0.009,0.000,,0.087,0.006,
19265037,BRONX,Bronx,10458,103,Fordham - Bronx Park,10/25/2019,2019,11/01/2019,0.009,0.000,,0.032,0.091,
19261233,BRONX,Bronx,10458,103,Fordham - Bronx Park,07/15/2019,2019,07/19/2019,0.009,0.000,,0.039,0.017,
19261733,BRONX,Bronx,10458,103,Fordham - Bronx Park,07/03/2019,2019,07/08/2019,0.009,0.000,,0.084,0.034,
19260342,BRONX,Bronx,10458,103,Fordham - Bronx Park,05/20/2019,2019,05/21/2019,0.008,0.000,,0.024,0.010,
19259159,BRONX,Bronx,10458,103,Fordham - Bronx Park,03/30/2019,2019,04/11/2019,0.008,0.000,,0.100,0.008,
19258719,BRONX,Bronx,10458,103,Fordham - Bronx Park,03/14/2019,2019,03/26/2019,0.008,0.000,,0.090,0.021,
19257796,BRONX,Bronx,10458,103,Fordham - Bronx Park,02/16/2019,2019,02/19/2019,0.008,0.000,,0.030,0.008,
19256533,BRONX,Bronx,10458,103,Fordham - Bronx Park,01/09/2019,2019,01/14/2019,0.008,0.000,,0.029,0.011,
20268040,Bronx,Bronx,10458,103,Fordham - Bronx Park,03/18/2020,2020,03/23/2020,0.007,0.000,,0.167,0.020,
20269243,Bronx,Bronx,10458,103,Fordham - Bronx Park,04/05/2020,2020,04/10/2020,0.007,0.000,,0.016,0.021,
20269440,Bronx,Bronx,10458,103,Fordham - Bronx Park,04/03/2020,2020,04/20/2020,0.007,0.000,,0.078,0.024,
20270543,Bronx,Bronx,10458,103,Fordham - Bronx Park,06/16/2020,2020,06/22/2020,0.007,0.000,,0.011,0.013,
20270667,Bronx,Bronx,10458,103,Fordham - Bronx Park,06/20/2020,2020,06/26/2020,0.007,0.000,,0.062,0.012,
20272693,Bronx,Bronx,10458,103,Fordham - Bronx Park,09/25/2020,2020,10/02/2020,0.007,0.000,,0.131,0.024,
20274975,Bronx,Bronx,10458,103,Fordham - Bronx Park,10/14/2020,2020,10/19/2020,0.007,0.000,,0.053,0.011,
20275871,Bronx,Bronx,10458,103,Fordham - Bronx Park,12/03/2020,2020,12/11/2020,0.007,0.000,,0.048,0.014,
16236429,BRONX,Bronx,10457,105,Crotona - Tremont,12/14/2016,2016,12/20/2016,0.189,0.007,,0.020,0.016,
20270382,Bronx,Bronx,10457,105,Crotona - Tremont,06/06/2020,2020,06/12/2020,0.169,0.006,,0.120,0.031,
16227144,BRONX,Bronx,10457,105,Crotona - Tremont,03/22/2016,2016,03/25/2016,0.094,0.002,,0.031,0.005,
16228218,BRONX,Bronx,10457,105,Crotona - Tremont,03/30/2016,2016,04/04/2016,0.094,0.002,,0.259,0.683,
16226544,BRONX,Bronx,10457,105,Crotona - Tremont,03/24/2016,2016,03/29/2016,0.069,0.001,,0.093,0.007,
14221573,BRONX,Bronx,10457,105,Crotona - Tremont,08/01/2014,2014,08/04/2014,0.050,0.000,,0.082,0.014,
15222455,BRONX,Bronx,10457,105,Crotona - Tremont,01/11/2015,2015,01/16/2015,0.047,0.000,,0.127,0.009,
15223436,BRONX,Bronx,10457,105,Crotona - Tremont,08/05/2015,2015,08/11/2015,0.042,0.000,,0.034,0.013,
15224079,BRONX,Bronx,10457,105,Crotona - Tremont,10/14/2015,2015,10/20/2015,0.041,0.000,,0.007,0.007,
15224701,BRONX,Bronx,10457,105,Crotona - Tremont,01/29/2016,2016,02/04/2016,0.038,0.000,,0.074,0.046,
16227655,BRONX,Bronx,10457,105,Crotona - Tremont,03/28/2016,2016,04/04/2016,0.031,0.000,,0.276,0.070,
16232669,BRONX,Bronx,10457,105,Crotona - Tremont,07/07/2016,2016,07/13/2016,0.022,0.000,,0.063,0.019,
16233099,BRONX,Bronx,10457,105,Crotona - Tremont,07/20/2016,2016,07/26/2016,0.022,0.000,,0.074,0.026,
15223931,BRONX,Bronx,10457,105,Crotona - Tremont,07/20/2016,2016,07/25/2016,0.022,0.000,,0.055,0.020,
16234952,BRONX,Bronx,10457,105,Crotona - Tremont,09/16/2016,2016,09/19/2016,0.020,0.000,,0.015,0.016,
16235285,BRONX,Bronx,10457,105,Crotona - Tremont,10/14/2016,2016,10/21/2016,0.020,0.000,,0.072,0.008,
16236298,BRONX,Bronx,10457,105,Crotona - Tremont,12/05/2016,2016,12/13/2016,0.019,0.000,,0.016,0.012,
16236341,BRONX,Bronx,10457,105,Crotona - Tremont,12/07/2016,2016,12/09/2016,0.019,0.000,,0.131,0.034,
17237219,BRONX,Bronx,10457,105,Crotona - Tremont,02/22/2017,2017,03/03/2017,0.017,0.000,,0.243,0.058,
17238858,BRONX,Bronx,10457,105,Crotona - Tremont,04/15/2017,2017,04/17/2017,0.016,0.000,,0.120,0.009,
17240822,BRONX,Bronx,10457,105,Crotona - Tremont,04/23/2017,2017,04/27/2017,0.016,0.000,,0.080,0.055,
17239066,BRONX,Bronx,10457,105,Crotona - Tremont,05/02/2017,2017,05/04/2017,0.015,0.000,,0.134,0.103,
17241106,BRONX,Bronx,10457,105,Crotona - Tremont,05/10/2017,2017,05/12/2017,0.015,0.000,,0.029,0.007,
17241385,BRONX,Bronx,10457,105,Crotona - Tremont,05/12/2017,2017,05/23/2017,0.015,0.000,,0.055,0.010,
17243208,BRONX,Bronx,10457,105,Crotona - Tremont,07/14/2017,2017,07/17/2017,0.014,0.000,,0.028,0.011,
17244564,BRONX,Bronx,10457,105,Crotona - Tremont,09/27/2017,2017,09/29/2017,0.013,0.000,,0.157,0.148,
17245693,BRONX,Bronx,10457,105,Crotona - Tremont,11/19/2017,2017,11/28/2017,0.013,0.000,,0.044,0.006,
18250712,BRONX,Bronx,10457,105,Crotona - Tremont,07/09/2018,2018,07/11/2018,0.013,0.000,,0.033,0.011,
18247031,BRONX,Bronx,10457,105,Crotona - Tremont,04/03/2018,2018,04/04/2018,0.011,0.000,,0.053,0.012,
19265664,BRONX,Bronx,10457,105,Crotona - Tremont,12/13/2019,2019,12/16/2019,0.009,0.000,,0.069,0.025,
19265408,BRONX,Bronx,10457,105,Crotona - Tremont,11/14/2019,2019,11/18/2019,0.009,0.000,,0.025,0.029,
19265090,BRONX,Bronx,10457,105,Crotona - Tremont,10/30/2019,2019,11/04/2019,0.009,0.000,,0.096,0.014,
19262390,BRONX,Bronx,10457,105,Crotona - Tremont,09/03/2019,2019,09/04/2019,0.009,0.000,,0.006,0.012,
19262455,BRONX,Bronx,10457,105,Crotona - Tremont,08/26/2019,2019,08/27/2019,0.009,0.000,,0.086,0.014,
19262787,BRONX,Bronx,10457,105,Crotona - Tremont,08/19/2019,2019,08/20/2019,0.009,0.000,,0.041,0.013,
19262376,BRONX,Bronx,10457,105,Crotona - Tremont,08/05/2019,2019,08/12/2019,0.009,0.000,,0.061,0.010,
19262071,BRONX,Bronx,10457,105,Crotona - Tremont,07/17/2019,2019,07/22/2019,0.009,0.000,,0.010,0.012,
19257374,BRONX,Bronx,10457,105,Crotona - Tremont,04/27/2019,2019,05/03/2019,0.008,0.000,,0.002,0.002,
18253887,BRONX,Bronx,10457,105,Crotona - Tremont,04/16/2019,2019,04/19/2019,0.008,0.000,,0.159,0.020,
19259446,BRONX,Bronx,10457,105,Crotona - Tremont,04/16/2019,2019,04/17/2019,0.008,0.000,,0.045,0.025,
19258814,BRONX,Bronx,10457,105,Crotona - Tremont,03/25/2019,2019,03/26/2019,0.008,0.000,,0.011,0.009,
19258110,BRONX,Bronx,10457,105,Crotona - Tremont,03/08/2019,2019,03/13/2019,0.008,0.000,,0.025,0.010,
18255948,BRONX,Bronx,10457,105,Crotona - Tremont,02/15/2019,2019,02/28/2019,0.008,0.000,,0.251,0.032,
18255982,BRONX,Bronx,10457,105,Crotona - Tremont,02/20/2019,2019,02/21/2019,0.008,0.000,,0.036,0.019,
18256065,BRONX,Bronx,10457,105,Crotona - Tremont,01/26/2019,2019,01/29/2019,0.008,0.000,,0.022,0.017,
18256366,BRONX,Bronx,10457,105,Crotona - Tremont,01/11/2019,2019,01/14/2019,0.008,0.000,,0.064,0.011,
18255686,BRONX,Bronx,10457,105,Crotona - Tremont,01/04/2019,2019,01/07/2019,0.008,0.000,,0.039,0.012,
20267351,Bronx,Bronx,10457,105,Crotona - Tremont,01/23/2020,2020,01/24/2020,0.008,0.000,,0.036,0.006,
20267446,Bronx,Bronx,10457,105,Crotona - Tremont,01/21/2020,2020,01/23/2020,0.008,0.000,,0.020,0.012,
20268738,Bronx,Bronx,10457,105,Crotona - Tremont,03/02/2020,2020,03/03/2020,0.007,0.000,,0.035,0.163,
20270804,Bronx,Bronx,10457,105,Crotona - Tremont,07/04/2020,2020,07/13/2020,0.007,0.000,,0.090,0.076,
20271188,Bronx,Bronx,10457,105,Crotona - Tremont,08/26/2020,2020,08/31/2020,0.007,0.000,,0.077,0.013,
20271816,Bronx,Bronx,10457,105,Crotona - Tremont,08/26/2020,2020,08/31/2020,0.007,0.000,,0.038,0.011,
19266068,BRONX,Bronx,10456,106,High Bridge - Morrisania,12/10/2019,2019,12/13/2019,0.154,0.005,,0.065,0.028,
20270360,Bronx,Bronx,10456,106,High Bridge - Morrisania,07/26/2020,2020,08/07/2020,0.125,0.004,,0.339,0.021,
14222117,BRONX,Bronx,10456,106,High Bridge - Morrisania,11/05/2014,2014,11/10/2014,0.100,0.002,,0.022,0.030,
20268535,Bronx,Bronx,10456,106,High Bridge - Morrisania,02/27/2020,2020,02/28/2020,0.075,0.002,,0.144,0.118,
20272765,Bronx,Bronx,10456,106,High Bridge - Morrisania,09/30/2020,2020,10/19/2020,0.056,0.001,,0.080,0.036,
14221149,BRONX,Bronx,10456,106,High Bridge - Morrisania,04/29/2014,2014,05/06/2014,0.052,0.000,,0.048,0.092,
16227523,BRONX,Bronx,10456,106,High Bridge - Morrisania,03/18/2016,2016,03/19/2016,0.035,0.000,,0.526,0.045,
16227494,BRONX,Bronx,10456,106,High Bridge - Morrisania,03/18/2016,2016,03/19/2016,0.034,0.000,,0.010,0.004,
16227525,BRONX,Bronx,10456,106,High Bridge - Morrisania,03/18/2016,2016,03/19/2016,0.034,0.000,,0.179,0.031,
16232244,BRONX,Bronx,10456,106,High Bridge - Morrisania,06/19/2016,2016,07/01/2016,0.023,0.000,,0.033,0.005,
16232418,BRONX,Bronx,10456,106,High Bridge - Morrisania,06/30/2016,2016,07/06/2016,0.023,0.000,,0.099,0.039,
16235160,BRONX,Bronx,10456,106,High Bridge - Morrisania,10/15/2016,2016,10/20/2016,0.020,0.000,,0.083,0.010,
16235621,BRONX,Bronx,10456,106,High Bridge - Morrisania,10/31/2016,2016,11/07/2016,0.019,0.000,,0.010,0.018,
16235716,BRONX,Bronx,10456,106,High Bridge - Morrisania,11/28/2016,2016,12/09/2016,0.019,0.000,,0.032,0.033,
16229600,BRONX,Bronx,10456,106,High Bridge - Morrisania,02/06/2017,2017,02/08/2017,0.018,0.000,,0.052,0.011,
17241050,BRONX,Bronx,10456,106,High Bridge - Morrisania,05/04/2017,2017,05/11/2017,0.015,0.000,,0.018,0.010,
17241289,BRONX,Bronx,10456,106,High Bridge - Morrisania,05/26/2017,2017,06/01/2017,0.014,0.000,,0.233,0.140,
17240477,BRONX,Bronx,10456,106,High Bridge - Morrisania,05/30/2017,2017,06/02/2017,0.014,0.000,,0.028,0.011,
17241635,BRONX,Bronx,10456,106,High Bridge - Morrisania,06/06/2017,2017,06/12/2017,0.014,0.000,,0.091,0.015,
17242509,BRONX,Bronx,10456,106,High Bridge - Morrisania,07/14/2017,2017,07/17/2017,0.014,0.000,,0.114,0.012,
17243733,BRONX,Bronx,10456,106,High Bridge - Morrisania,08/09/2017,2017,08/11/2017,0.014,0.000,,0.029,0.009,
17244159,BRONX,Bronx,10456,106,High Bridge - Morrisania,09/06/2017,2017,09/12/2017,0.014,0.000,,0.004,0.000,
